opportunity_id,sales_agent,manager,regional_office,account,sector,office_location,product,series,sales_price,deal_stage,engage_date,close_date,close_value
M4WW6I1S,Lajuana Vencill,Dustin Brinkmann,Central ,NULL,NULL,NULL,MG Special,MG,55,Prospecting,NULL,NULL,NULL
M4ZNQTEQ,Rosie Papadopoulos,Cara Losch,East ,Plussunin,retail,United States,MG Advanced,MG,3393,Won,3/4/2017,3/12/2017,3340
M52B4VC5,Anna Snelling,Dustin Brinkmann,Central ,Globex Corporation,technolgy,Norway,MG Special,MG,55,Lost,3/26/2017,4/4/2017,0
M57LZE5F,Darcel Schlecht,Melvin Marxen,Central ,Hottechi,technolgy,Korea,MG Advanced,MG,3393,Lost,10/7/2017,12/23/2017,0
M5E8U8HP,Rosie Papadopoulos,Cara Losch,East ,Xx-zobam,entertainment,United States,MG Advanced,MG,3393,Won,3/28/2017,5/29/2017,3395
M5FP7HGQ,Moses Frase,Dustin Brinkmann,Central ,NULL,NULL,NULL,MG Special,MG,55,Engaging,7/28/2017,NULL,NULL
M5NUUVA4,Kary Hendrixson,Summer Sewald,West ,Dalttechnology,software,United States,GTX Basic,GTX,550,Lost,10/18/2017,11/22/2017,0
M5ZYQFGR,Moses Frase,Dustin Brinkmann,Central ,NULL,NULL,NULL,MG Advanced,MG,3393,Prospecting,NULL,NULL,NULL
M645P7NW,Maureen Marcano,Summer Sewald,West ,Scotfind,software,United States,GTX Basic,GTX,550,Won,4/20/2017,4/27/2017,579
M64OQCC3,Darcel Schlecht,Melvin Marxen,Central ,NULL,NULL,NULL,MG Special,MG,55,Prospecting,NULL,NULL,NULL
M6IGBW79,Zane Levy,Summer Sewald,West ,Dalttechnology,software,United States,GTX Plus Basic,GTX,1096,Won,5/22/2017,8/8/2017,1088
M6J6VNVQ,Donn Cantrell,Rocco Neubert,East ,Ontomedia,employment,United States,GTX Basic,GTX,550,Won,7/7/2017,9/8/2017,498
M6JT5RL8,Darcel Schlecht,Melvin Marxen,Central ,NULL,NULL,NULL,GTXPro,GTX,4821,Engaging,7/27/2017,NULL,NULL
M6UEZLOQ,Maureen Marcano,Summer Sewald,West ,Cheers,entertainment,United States,GTX Plus Basic,GTX,1096,Won,2/11/2017,6/23/2017,1069
M6WEJXC0,Rosalina Dieter,Celia Rouche,West ,Scotfind,software,United States,MG Advanced,MG,3393,Won,11/5/2016,3/6/2017,3284
M72CT8RN,Daniell Hammack,Rocco Neubert,East ,Donware,marketing,United States,GTX Plus Pro,GTX,5482,Won,3/26/2017,4/5/2017,6024
M765WQ4W,Corliss Cosme,Cara Losch,East ,Konex,technolgy,United States,GTXPro,GTX,4821,Won,9/9/2017,9/13/2017,5067
M7I5O9YU,Corliss Cosme,Cara Losch,East ,Cheers,entertainment,United States,GTX Basic,GTX,550,Engaging,11/23/2016,NULL,NULL
M7J5BV9Q,Kami Bicknell,Summer Sewald,West ,Zoomit,entertainment,United States,GTX Basic,GTX,550,Won,3/8/2017,3/11/2017,597
M7UNLZEP,Marty Freudenburg,Melvin Marxen,Central ,Finhigh,finance,United States,GTXPro,GTX,4821,Prospecting,NULL,NULL,NULL
M7V7UJHZ,Marty Freudenburg,Melvin Marxen,Central ,Genco Pura Olive Oil Company,retail,Italy,MG Advanced,MG,3393,Lost,10/24/2017,12/29/2017,0
M7W3E298,Gladys Colclough,Melvin Marxen,Central ,Inity,marketing,United States,GTXPro,GTX,4821,Won,4/23/2017,5/2/2017,4916
M7Y1LHHA,Boris Faz,Rocco Neubert,East ,Zathunicon,retail,United States,GTX Basic,GTX,550,Won,7/9/2017,7/16/2017,457
M827K2PI,Moses Frase,Dustin Brinkmann,Central ,Domzoom,entertainment,United States,GTX Basic,GTX,550,Won,10/27/2017,12/14/2017,656
M842E8JB,Violet Mclelland,Cara Losch,East ,Donware,marketing,United States,MG Special,MG,55,Lost,1/16/2017,3/13/2017,0
M857G6G1,Vicki Laflamme,Celia Rouche,West ,NULL,NULL,NULL,MG Advanced,MG,3393,Engaging,4/18/2017,NULL,NULL
M8WP93D4,Cecily Lampkin,Dustin Brinkmann,Central ,Isdom,medical,United States,GTX Basic,GTX,550,Lost,4/9/2017,4/18/2017,0
M92Y63Q3,Jonathan Berthelot,Melvin Marxen,Central ,Domzoom,entertainment,United States,MG Special,MG,55,Won,3/5/2017,5/5/2017,59
M93A8LTF,Reed Clapper,Rocco Neubert,East ,Konex,technolgy,United States,GTX Plus Basic,GTX,1096,Won,7/11/2017,7/20/2017,1076
M9EU34FE,Hayden Neloms,Celia Rouche,West ,Hatfan,services,United States,GTX Plus Pro,GTX,5482,Won,10/20/2017,10/21/2017,6026
M9GP930T,Rosalina Dieter,Celia Rouche,West ,NULL,NULL,NULL,MG Special,MG,55,Engaging,4/23/2017,NULL,NULL
M9N3HWGC,James Ascencio,Summer Sewald,West ,Zoomit,entertainment,United States,GTX Basic,GTX,550,Lost,8/24/2017,12/24/2017,0
M9OTPNII,Garret Kinder,Cara Losch,East ,Donware,marketing,United States,GTX Plus Pro,GTX,5482,Won,3/15/2017,5/20/2017,6177
M9RGVU1F,Jonathan Berthelot,Melvin Marxen,Central ,Cancity,retail,United States,GTXPro,GTX,4821,Lost,4/12/2017,4/24/2017,0
M9V8824W,Corliss Cosme,Cara Losch,East ,NULL,NULL,NULL,MG Advanced,MG,3393,Engaging,4/7/2017,NULL,NULL
MA1LQG9S,Niesha Huffines,Melvin Marxen,Central ,Inity,marketing,United States,GTX Plus Pro,GTX,5482,Won,9/9/2017,11/27/2017,6255
MA56XGWR,Daniell Hammack,Rocco Neubert,East ,Iselectrics,technolgy,United States,GTX Basic,GTX,550,Engaging,11/5/2017,NULL,NULL
MA6F51AR,Kary Hendrixson,Summer Sewald,West ,Zoomit,entertainment,United States,MG Special,MG,55,Won,9/1/2017,11/29/2017,57
MA9SBSLE,Cecily Lampkin,Dustin Brinkmann,Central ,Dontechi,software,United States,MG Special,MG,55,Lost,7/25/2017,7/27/2017,0
MAA6TJMM,Kami Bicknell,Summer Sewald,West ,Cheers,entertainment,United States,GTX Basic,GTX,550,Won,11/28/2017,12/13/2017,563
MAH5U65E,Vicki Laflamme,Celia Rouche,West ,NULL,NULL,NULL,MG Advanced,MG,3393,Engaging,8/18/2017,NULL,NULL
MASS6JEE,Kary Hendrixson,Summer Sewald,West ,Hatfan,services,United States,GTXPro,GTX,4821,Won,6/5/2017,9/5/2017,5039
MAUIC3DD,Corliss Cosme,Cara Losch,East ,Sumace,retail,Romania,GTX Plus Pro,GTX,5482,Lost,11/26/2017,12/10/2017,0
MAVEITJH,Elease Gluck,Celia Rouche,West ,Groovestreet,retail,United States,GTXPro,GTX,4821,Won,7/8/2017,9/9/2017,5097
MB0XTICR,Versie Hillebrand,Dustin Brinkmann,Central ,Bioholding,medical,Philipines,MG Special,MG,55,Won,8/29/2017,12/8/2017,62
MB3376Q1,Kary Hendrixson,Summer Sewald,West ,Cheers,entertainment,United States,GTXPro,GTX,4821,Won,4/6/2017,4/12/2017,4756
MB7G8DWS,Cassey Cress,Rocco Neubert,East ,NULL,NULL,NULL,GTX Plus Pro,GTX,5482,Engaging,4/3/2017,NULL,NULL
MBBBOMEV,Markita Hansen,Celia Rouche,West ,Faxquote,telecommunications,United States,MG Special,MG,55,Lost,12/5/2017,12/19/2017,0
MBGVOGCY,Reed Clapper,Rocco Neubert,East ,Bioplex,medical,United States,GTX Plus Pro,GTX,5482,Won,4/5/2017,4/12/2017,5095
MBLFZPU2,Jonathan Berthelot,Melvin Marxen,Central ,Warephase,services,United States,GTX Basic,GTX,550,Lost,7/8/2017,9/12/2017,0
MBPJUJ7F,Jonathan Berthelot,Melvin Marxen,Central ,Plexzap,retail,United States,GTX Basic,GTX,550,Engaging,8/10/2017,NULL,NULL
MBYOJR5A,Marty Freudenburg,Melvin Marxen,Central ,NULL,NULL,NULL,GTX Plus Pro,GTX,5482,Engaging,8/1/2017,NULL,NULL
MBYY3F5P,Zane Levy,Summer Sewald,West ,J-Texon,retail,United States,GTX Basic,GTX,550,Won,10/12/2017,10/21/2017,696
MC3OSDV0,Kary Hendrixson,Summer Sewald,West ,Sunnamplex,marketing,Poland,MG Special,MG,55,Won,9/26/2017,10/2/2017,65
MC717WRG,Rosie Papadopoulos,Cara Losch,East ,Vehement Capital Partners,finance,United States,GTXPro,GTX,4821,Lost,10/16/2017,10/18/2017,0
MCA0202R,Kary Hendrixson,Summer Sewald,West ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,6/12/2017,NULL,NULL
MCE5DKD1,Markita Hansen,Celia Rouche,West ,Bioholding,medical,Philipines,MG Special,MG,55,Engaging,1/10/2017,NULL,NULL
MCQGU5EA,Kary Hendrixson,Summer Sewald,West ,Sunnamplex,marketing,Poland,GTX Basic,GTX,550,Won,7/5/2017,7/15/2017,443
MCR8YCCY,Darcel Schlecht,Melvin Marxen,Central ,Genco Pura Olive Oil Company,retail,Italy,MG Advanced,MG,3393,Won,4/1/2017,6/17/2017,3228
MCRDLBIE,James Ascencio,Summer Sewald,West ,Newex,services,Germany,MG Special,MG,55,Won,4/23/2017,6/11/2017,45
MCWDHOBT,Elease Gluck,Celia Rouche,West ,Plusstrip,entertainment,United States,GTXPro,GTX,4821,Won,2/25/2017,5/19/2017,4612
MCYLHUCZ,Lajuana Vencill,Dustin Brinkmann,Central ,Rundofase,technolgy,United States,GTX Plus Basic,GTX,1096,Won,3/1/2017,5/31/2017,1044
MD0SRXG4,Darcel Schlecht,Melvin Marxen,Central ,Ron-tech,medical,United States,GTX Plus Pro,GTX,5482,Won,6/8/2017,6/21/2017,5175
MDBKYL2Q,Gladys Colclough,Melvin Marxen,Central ,Stanredtax,finance,United States,MG Special,MG,55,Won,10/20/2017,10/30/2017,60
MDHD11QD,Corliss Cosme,Cara Losch,East ,Donquadtech,technolgy,United States,GTXPro,GTX,4821,Won,9/10/2017,9/15/2017,5027
MDK5NQJA,Donn Cantrell,Rocco Neubert,East ,Initech,telecommunications,United States,GTX Plus Pro,GTX,5482,Won,11/30/2017,12/14/2017,5204
MDLJKQ5B,Darcel Schlecht,Melvin Marxen,Central ,dambase,marketing,United States,GTXPro,GTX,4821,Won,11/15/2017,11/30/2017,5600
MDRX39D8,Kary Hendrixson,Summer Sewald,West ,Newex,services,Germany,GTXPro,GTX,4821,Won,3/8/2017,5/11/2017,4918
ME0LMBYL,Reed Clapper,Rocco Neubert,East ,Initech,telecommunications,United States,GTX Plus Basic,GTX,1096,Lost,9/17/2017,12/21/2017,0
ME2X1TEG,Marty Freudenburg,Melvin Marxen,Central ,Cancity,retail,United States,MG Advanced,MG,3393,Lost,7/22/2017,7/24/2017,0
ME3H0RUJ,Rosalina Dieter,Celia Rouche,West ,Rantouch,telecommunications,United States,MG Advanced,MG,3393,Won,5/28/2017,9/21/2017,3418
ME7IZ1WY,Kary Hendrixson,Summer Sewald,West ,Dalttechnology,software,United States,MG Special,MG,55,Won,10/16/2017,10/24/2017,48
MEIBOSW7,Wilburn Farren,Cara Losch,East ,Zencorporation,technolgy,China,GTXPro,GTX,4821,Won,11/24/2017,11/29/2017,5106
MEKVHSCB,Moses Frase,Dustin Brinkmann,Central ,Dontechi,software,United States,MG Special,MG,55,Lost,9/23/2017,11/27/2017,0
MELHF0ZP,Anna Snelling,Dustin Brinkmann,Central ,Rundofase,technolgy,United States,GTX Plus Pro,GTX,5482,Won,6/2/2017,9/17/2017,5373
MENKE9IV,Kary Hendrixson,Summer Sewald,West ,Singletechno,retail,United States,GTX Basic,GTX,550,Won,9/18/2017,11/30/2017,526
MEXK5KU6,Reed Clapper,Rocco Neubert,East ,The New York Inquirer,medical,United States,MG Advanced,MG,3393,Lost,10/15/2017,12/27/2017,0
MEZLJGRB,James Ascencio,Summer Sewald,West ,Fasehatice,retail,United States,GTX Basic,GTX,550,Lost,2/15/2017,5/20/2017,0
MF4299DQ,Cassey Cress,Rocco Neubert,East ,Bluth Company,technolgy,United States,MG Advanced,MG,3393,Lost,6/26/2017,7/3/2017,0
MF6S92GQ,Kary Hendrixson,Summer Sewald,West ,Dalttechnology,software,United States,GTX Basic,GTX,550,Won,10/7/2017,12/8/2017,488
MFGCEDXE,Corliss Cosme,Cara Losch,East ,Yearin,retail,United States,GTX Plus Pro,GTX,5482,Lost,4/18/2017,5/4/2017,0
MFO940S8,Darcel Schlecht,Melvin Marxen,Central ,Finhigh,finance,United States,MG Special,MG,55,Lost,6/1/2017,8/24/2017,0
MFU6Y5HX,Niesha Huffines,Melvin Marxen,Central ,NULL,NULL,NULL,MG Special,MG,55,Prospecting,NULL,NULL,NULL
MFV0C5RN,Reed Clapper,Rocco Neubert,East ,Vehement Capital Partners,finance,United States,GTX Plus Pro,GTX,5482,Won,3/1/2017,3/9/2017,5548
MFX2LR1Q,Lajuana Vencill,Dustin Brinkmann,Central ,Ron-tech,medical,United States,MG Advanced,MG,3393,Won,11/21/2016,3/15/2017,3573
MFYR7SSG,Kami Bicknell,Summer Sewald,West ,Plexzap,retail,United States,MG Special,MG,55,Won,10/27/2017,12/15/2017,53
MG0LTCCE,Daniell Hammack,Rocco Neubert,East ,Xx-zobam,entertainment,United States,GTX Plus Basic,GTX,1096,Won,7/23/2017,7/30/2017,1231
MG1YUTUE,Markita Hansen,Celia Rouche,West ,Acme Corporation,technolgy,United States,MG Special,MG,55,Engaging,10/1/2017,NULL,NULL
MG3X7625,Cecily Lampkin,Dustin Brinkmann,Central ,Isdom,medical,United States,GTX Plus Pro,GTX,5482,Won,11/1/2017,12/22/2017,5504
MG3ZJ8F3,Gladys Colclough,Melvin Marxen,Central ,Inity,marketing,United States,GTX Plus Basic,GTX,1096,Won,12/4/2017,12/11/2017,1110
MG7CZFIG,Markita Hansen,Celia Rouche,West ,Konex,technolgy,United States,MG Advanced,MG,3393,Won,7/1/2017,9/30/2017,3225
MGD7DZAU,Kami Bicknell,Summer Sewald,West ,Globex Corporation,technolgy,Norway,GTX Basic,GTX,550,Engaging,5/19/2017,NULL,NULL
MGHWZSN2,Boris Faz,Rocco Neubert,East ,The New York Inquirer,medical,United States,MG Advanced,MG,3393,Lost,10/1/2017,10/6/2017,0
MGP9HCUL,Markita Hansen,Celia Rouche,West ,Plexzap,retail,United States,GTX Plus Basic,GTX,1096,Lost,2/26/2017,6/16/2017,0
MGR0TSPK,Lajuana Vencill,Dustin Brinkmann,Central ,Rangreen,technolgy,Panama,GTX Plus Basic,GTX,1096,Won,9/23/2017,11/27/2017,946
MHF6GSB6,Reed Clapper,Rocco Neubert,East ,Plussunin,retail,United States,MG Advanced,MG,3393,Won,10/21/2017,10/29/2017,3612
MHMD41XY,Elease Gluck,Celia Rouche,West ,Blackzim,retail,United States,MG Special,MG,55,Won,7/22/2017,7/23/2017,51
MHN0SWM2,Lajuana Vencill,Dustin Brinkmann,Central ,Genco Pura Olive Oil Company,retail,Italy,GTX Plus Pro,GTX,5482,Won,3/15/2017,6/21/2017,4527
MHPI0ZW1,Darcel Schlecht,Melvin Marxen,Central ,Konmatfix,marketing,United States,GTX Basic,GTX,550,Lost,6/13/2017,9/4/2017,0
MI3MV7PU,Marty Freudenburg,Melvin Marxen,Central ,Acme Corporation,technolgy,United States,MG Advanced,MG,3393,Prospecting,NULL,NULL,NULL
MIA65OVY,Elease Gluck,Celia Rouche,West ,NULL,NULL,NULL,MG Special,MG,55,Engaging,10/6/2017,NULL,NULL
MICIJ00A,Gladys Colclough,Melvin Marxen,Central ,Scottech,marketing,United States,MG Advanced,MG,3393,Lost,10/25/2017,10/27/2017,0
MIDW7Q49,Niesha Huffines,Melvin Marxen,Central ,Rangreen,technolgy,Panama,MG Advanced,MG,3393,Won,9/4/2017,12/15/2017,2814
MIGDLH14,Zane Levy,Summer Sewald,West ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,7/23/2017,NULL,NULL
MITXNS42,Jonathan Berthelot,Melvin Marxen,Central ,Genco Pura Olive Oil Company,retail,Italy,GTXPro,GTX,4821,Won,8/11/2017,11/10/2017,4809
MIU04JC2,Versie Hillebrand,Dustin Brinkmann,Central ,dambase,marketing,United States,MG Special,MG,55,Lost,3/20/2017,6/21/2017,0
MIX6JTSN,Moses Frase,Dustin Brinkmann,Central ,Statholdings,employment,United States,GTX Basic,GTX,550,Won,6/27/2017,7/5/2017,541
MIXJ9F4F,Maureen Marcano,Summer Sewald,West ,NULL,NULL,NULL,GTX Plus Basic,GTX,1096,Engaging,7/18/2017,NULL,NULL
MIY4MF3R,Hayden Neloms,Celia Rouche,West ,NULL,NULL,NULL,MG Advanced,MG,3393,Engaging,4/1/2017,NULL,NULL
MIYAP26S,Violet Mclelland,Cara Losch,East ,Sumace,retail,Romania,MG Advanced,MG,3393,Lost,5/3/2017,5/19/2017,0
MJ0RRDLN,Corliss Cosme,Cara Losch,East ,Gekko & Co,retail,United States,GTXPro,GTX,4821,Won,8/7/2017,12/5/2017,4639
MJ12SZ89,Maureen Marcano,Summer Sewald,West ,Goodsilron,marketing,United States,GTX Plus Pro,GTX,5482,Won,7/1/2017,7/10/2017,4974
MJ3XHBY0,Reed Clapper,Rocco Neubert,East ,Donquadtech,technolgy,United States,GTXPro,GTX,4821,Won,8/3/2017,8/14/2017,3963
MJBD6V39,Moses Frase,Dustin Brinkmann,Central ,Conecom,technolgy,United States,MG Special,MG,55,Lost,3/27/2017,5/1/2017,0
MJF4D19K,Darcel Schlecht,Melvin Marxen,Central ,Streethex,retail,Belgium,GTX Plus Pro,GTX,5482,Won,4/22/2017,4/29/2017,5858
MJK3UJ1B,Lajuana Vencill,Dustin Brinkmann,Central ,NULL,NULL,NULL,MG Advanced,MG,3393,Prospecting,NULL,NULL,NULL
MJODFG6C,Vicki Laflamme,Celia Rouche,West ,Green-Plus,services,United States,MG Special,MG,55,Lost,10/20/2017,10/27/2017,0
MJRDXH1B,Marty Freudenburg,Melvin Marxen,Central ,Hottechi,technolgy,Korea,GTX Plus Basic,GTX,1096,Lost,10/16/2017,10/21/2017,0
MJXPSHYT,Violet Mclelland,Cara Losch,East ,Zencorporation,technolgy,China,MG Special,MG,55,Won,10/13/2017,10/24/2017,53
MJZP9WYC,Hayden Neloms,Celia Rouche,West ,Golddex,finance,United States,GTX Plus Basic,GTX,1096,Lost,4/4/2017,4/8/2017,0
MK2YTCZN,Jonathan Berthelot,Melvin Marxen,Central ,Inity,marketing,United States,MG Special,MG,55,Won,10/4/2017,10/6/2017,58
MK380H70,Anna Snelling,Dustin Brinkmann,Central ,NULL,NULL,NULL,MG Special,MG,55,Engaging,7/30/2017,NULL,NULL
MK57PHV1,Cassey Cress,Rocco Neubert,East ,Kan-code,software,United States,GTXPro,GTX,4821,Won,3/9/2017,5/25/2017,4624
MKAKCFBQ,Boris Faz,Rocco Neubert,East ,Ganjaflex,retail,Japan,GTX Plus Pro,GTX,5482,Won,11/15/2017,12/30/2017,5610
MKEVYIDI,Jonathan Berthelot,Melvin Marxen,Central ,Isdom,medical,United States,GTX Plus Basic,GTX,1096,Won,6/10/2017,6/17/2017,834
MKI4TLUN,Daniell Hammack,Rocco Neubert,East ,Zencorporation,technolgy,China,GTXPro,GTX,4821,Won,10/10/2017,12/18/2017,5112
ML5QMJPM,Garret Kinder,Cara Losch,East ,Konex,technolgy,United States,MG Advanced,MG,3393,Won,9/12/2017,12/5/2017,3497
MLC5KY2R,Rosalina Dieter,Celia Rouche,West ,Finjob,employment,United States,MG Advanced,MG,3393,Lost,3/29/2017,6/11/2017,0
MLD3WEJC,Moses Frase,Dustin Brinkmann,Central ,Xx-holding,finance,United States,MG Advanced,MG,3393,Engaging,7/25/2017,NULL,NULL
MLPVWTC2,Darcel Schlecht,Melvin Marxen,Central ,Statholdings,employment,United States,MG Advanced,MG,3393,Lost,8/1/2017,11/23/2017,0
MLV2QDU6,Lajuana Vencill,Dustin Brinkmann,Central ,Condax,medical,United States,GTX Plus Pro,GTX,5482,Won,9/21/2017,11/26/2017,5160
MM79TSUR,Versie Hillebrand,Dustin Brinkmann,Central ,NULL,NULL,NULL,MG Special,MG,55,Engaging,7/22/2017,NULL,NULL
MMGWAWBA,Marty Freudenburg,Melvin Marxen,Central ,Treequote,telecommunications,United States,GTX Plus Pro,GTX,5482,Won,3/18/2017,6/2/2017,6553
MMIYELAE,Gladys Colclough,Melvin Marxen,Central ,Genco Pura Olive Oil Company,retail,Italy,GTX Plus Basic,GTX,1096,Won,11/8/2017,11/19/2017,1071
MMKMJ0WC,Jonathan Berthelot,Melvin Marxen,Central ,Isdom,medical,United States,GTXPro,GTX,4821,Won,2/17/2017,6/7/2017,4494
MMUC1AXI,Darcel Schlecht,Melvin Marxen,Central ,Gogozoom,telecommunications,United States,GTXPro,GTX,4821,Won,5/20/2017,8/9/2017,5647
MMVGTXDB,James Ascencio,Summer Sewald,West ,Plusstrip,entertainment,United States,MG Special,MG,55,Lost,7/19/2017,8/30/2017,0
MMVHAEI3,Zane Levy,Summer Sewald,West ,Rantouch,telecommunications,United States,MG Advanced,MG,3393,Lost,4/18/2017,4/25/2017,0
MMWD47ZY,Gladys Colclough,Melvin Marxen,Central ,Konmatfix,marketing,United States,GTX Plus Basic,GTX,1096,Lost,6/28/2017,8/29/2017,0
MMWX1A4H,Darcel Schlecht,Melvin Marxen,Central ,Ron-tech,medical,United States,GTX Plus Basic,GTX,1096,Lost,2/5/2017,6/20/2017,0
MN34I4DD,Kami Bicknell,Summer Sewald,West ,Hatfan,services,United States,GTX Plus Pro,GTX,5482,Won,7/10/2017,9/22/2017,5848
MN4ZHCUZ,Cassey Cress,Rocco Neubert,East ,Kan-code,software,United States,GTXPro,GTX,4821,Won,9/14/2017,11/23/2017,3822
MN6E59H6,Markita Hansen,Celia Rouche,West ,NULL,NULL,NULL,GTX Plus Pro,GTX,5482,Engaging,3/14/2017,NULL,NULL
MN8UHP5B,Kary Hendrixson,Summer Sewald,West ,Y-corporation,employment,United States,GTXPro,GTX,4821,Won,7/3/2017,8/12/2017,4904
MNC7Q3JJ,Vicki Laflamme,Celia Rouche,West ,Labdrill,medical,United States,GTX Basic,GTX,550,Won,3/25/2017,6/21/2017,554
MNCY3CKD,Niesha Huffines,Melvin Marxen,Central ,Nam-zim,services,Brazil,GTX Plus Basic,GTX,1096,Prospecting,NULL,NULL,NULL
MNTHSHH6,Maureen Marcano,Summer Sewald,West ,Cheers,entertainment,United States,GTX Plus Pro,GTX,5482,Won,6/30/2017,7/7/2017,5909
MNTTYFR6,Violet Mclelland,Cara Losch,East ,Initech,telecommunications,United States,MG Special,MG,55,Lost,6/20/2017,8/4/2017,0
MNVMY83P,Cassey Cress,Rocco Neubert,East ,Plussunin,retail,United States,GTXPro,GTX,4821,Engaging,12/10/2016,NULL,NULL
MOAP4XN7,Boris Faz,Rocco Neubert,East ,NULL,NULL,NULL,GTXPro,GTX,4821,Engaging,8/5/2017,NULL,NULL
MOBO9N8H,Kami Bicknell,Summer Sewald,West ,Xx-holding,finance,United States,GTX Basic,GTX,550,Lost,11/2/2017,11/7/2017,0
MOLGOSGE,Kary Hendrixson,Summer Sewald,West ,Konex,technolgy,United States,GTX Plus Pro,GTX,5482,Won,12/28/2016,3/13/2017,5515
MON3JWUF,Vicki Laflamme,Celia Rouche,West ,Faxquote,telecommunications,United States,GTX Basic,GTX,550,Won,7/6/2017,7/13/2017,583
MON9ZE47,Niesha Huffines,Melvin Marxen,Central ,Groovestreet,retail,United States,GTX Basic,GTX,550,Prospecting,NULL,NULL,NULL
MOPWEMB5,Vicki Laflamme,Celia Rouche,West ,Hatfan,services,United States,GTXPro,GTX,4821,Won,12/19/2016,3/16/2017,4907
MOSX49BG,Kami Bicknell,Summer Sewald,West ,Finjob,employment,United States,GTX Basic,GTX,550,Won,9/8/2017,11/24/2017,596
MP9PICCD,Darcel Schlecht,Melvin Marxen,Central ,Treequote,telecommunications,United States,GTXPro,GTX,4821,Won,9/21/2017,12/30/2017,4570
MPCJV2LA,Kary Hendrixson,Summer Sewald,West ,Hatfan,services,United States,GTX Plus Basic,GTX,1096,Lost,5/20/2017,8/21/2017,0
MPME6VZD,Kami Bicknell,Summer Sewald,West ,Dontechi,software,United States,GTX Plus Basic,GTX,1096,Engaging,5/29/2017,NULL,NULL
MPMG4JTY,Vicki Laflamme,Celia Rouche,West ,Hottechi,technolgy,Korea,MG Special,MG,55,Won,12/21/2017,12/28/2017,61
MPVD0JVF,Maureen Marcano,Summer Sewald,West ,Singletechno,retail,United States,GTX Basic,GTX,550,Won,8/22/2017,11/30/2017,601
MQEFGUOG,Vicki Laflamme,Celia Rouche,West ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,8/12/2017,NULL,NULL
MQVOQZL7,Anna Snelling,Dustin Brinkmann,Central ,Codehow,software,United States,MG Special,MG,55,Lost,10/10/2017,10/19/2017,0
MQY3YOQS,Jonathan Berthelot,Melvin Marxen,Central ,Funholding,finance,United States,GTX Basic,GTX,550,Won,5/19/2017,6/2/2017,583
MR08TTTT,Jonathan Berthelot,Melvin Marxen,Central ,NULL,NULL,NULL,GTX Basic,GTX,550,Prospecting,NULL,NULL,NULL
MR49QBLO,Boris Faz,Rocco Neubert,East ,Konex,technolgy,United States,MG Advanced,MG,3393,Won,10/8/2017,11/21/2017,3264
MRCYKUX4,Hayden Neloms,Celia Rouche,West ,NULL,NULL,NULL,MG Advanced,MG,3393,Engaging,3/14/2017,NULL,NULL
MRGBSMQ5,Kary Hendrixson,Summer Sewald,West ,Sunnamplex,marketing,Poland,GTX Plus Basic,GTX,1096,Won,12/14/2016,3/14/2017,988
MRPSU52W,Darcel Schlecht,Melvin Marxen,Central ,Genco Pura Olive Oil Company,retail,Italy,MG Advanced,MG,3393,Lost,10/2/2017,10/9/2017,0
MRWHJE9P,Cassey Cress,Rocco Neubert,East ,NULL,NULL,NULL,GTX Plus Basic,GTX,1096,Engaging,4/21/2017,NULL,NULL
MRXZTMM6,Kary Hendrixson,Summer Sewald,West ,Cheers,entertainment,United States,GTX Basic,GTX,550,Won,12/2/2016,3/20/2017,515
MSE1UXKU,Cassey Cress,Rocco Neubert,East ,Ontomedia,employment,United States,GTXPro,GTX,4821,Won,2/10/2017,3/20/2017,5021
MSEIIH95,Versie Hillebrand,Dustin Brinkmann,Central ,Statholdings,employment,United States,MG Advanced,MG,3393,Won,1/23/2017,3/23/2017,3046
MSN4ZNU6,Violet Mclelland,Cara Losch,East ,Betasoloin,medical,United States,MG Advanced,MG,3393,Won,12/22/2017,12/28/2017,3673
MT45X396,Lajuana Vencill,Dustin Brinkmann,Central ,Streethex,retail,Belgium,GTX Basic,GTX,550,Lost,11/13/2017,11/19/2017,0
MTBQF6FE,Anna Snelling,Dustin Brinkmann,Central ,Globex Corporation,technolgy,Norway,MG Special,MG,55,Won,8/15/2017,11/5/2017,57
MTGV7WOM,Darcel Schlecht,Melvin Marxen,Central ,NULL,NULL,NULL,GTX Plus Basic,GTX,1096,Prospecting,NULL,NULL,NULL
MTH7D617,Versie Hillebrand,Dustin Brinkmann,Central ,NULL,NULL,NULL,MG Special,MG,55,Prospecting,NULL,NULL,NULL
MTKCJVFO,Cassey Cress,Rocco Neubert,East ,Initech,telecommunications,United States,GTX Basic,GTX,550,Won,2/25/2017,6/18/2017,542
MTN3BOMC,Maureen Marcano,Summer Sewald,West ,NULL,NULL,NULL,GTX Plus Basic,GTX,1096,Engaging,7/30/2017,NULL,NULL
MTZQ55RH,Boris Faz,Rocco Neubert,East ,Zotware,software,United States,GTX Basic,GTX,550,Won,11/13/2017,11/24/2017,493
MU3PM8ON,Gladys Colclough,Melvin Marxen,Central ,Rundofase,technolgy,United States,MG Advanced,MG,3393,Lost,4/6/2017,4/13/2017,0
